H_Altitude,V0_Airspeed,Sigma_Wx,L_Wx_Scale,Target_Yaw,ie_beta,ie_x,ie_y,qe,ic_beta,ic_x,ic_y
1167.3187384148791,111.0,2.8,461.5235674004548,2.0,0.14415429301896088,2.9898705924988223,4.39338559211275,-0.5590841454515949,0.11008767356645018,-1.9950155303387243,1.5566475717373884
897.0248909301873,111.0,2.8,466.7379703735658,2.0,-0.8406216855570803,1.2652649779166347,4.459728565367235,-0.9590256847718702,1.4948968626236958,-1.999966638287081,-0.3138329339557019
991.4662844484233,111.0,2.8,256.85280104959975,2.0,0.28416689368399584,2.27228553587911,1.838737516326298,-0.22219556377958408,-0.2891575935536571,0.9956925515593574,-0.5446563647823168
1097.3102366907383,111.0,2.8,197.16594981921133,2.0,0.8857804305099993,2.916460564025667,1.0883045730170662,0.12404272752191452,-1.1907286764003442,1.7897296448738405,-0.6865195284274703
1152.2478654658737,111.0,2.8,341.8777206264105,2.0,0.5390836510669192,3.000778719875987,2.89683073857578,-0.22107387962907718,-0.5623694887457992,-0.6158141935721725,0.5087795989830818
1473.808910173651,111.0,2.8,430.2744563796009,2.0,1.356126932692869,0.3509590447223877,4.004501247023151,0.5120376440546437,-1.617136844031919,-1.8488305396762374,3.2146321682229333
1156.3101188564347,111.0,2.8,324.555035812944,2.0,0.6190276723506555,2.9998183715583524,2.6815106529207293,-0.156033958427637,-0.688127129784352,-0.2858033860096687,0.3885722972397416
998.2670454736592,111.0,2.8,339.94695559013945,2.0,-0.004692513469239311,2.331574324006926,2.875311185550079,-0.4726773237623871,0.19453575458799263,-0.5797687748884641,-0.16027656558095538
1261.4767092887369,111.0,2.8,445.0621243146249,2.0,0.542359820272059,2.633304887685625,4.188425720233061,-0.2695369714316204,-0.460995531122525,-1.9406763749999234,2.0400524964356452
1374.7024942720268,111.0,2.8,427.5001619768775,2.0,1.0119048236642638,1.601047387036701,3.969676895105649,0.14379082214699976,-1.1396628453507753,-1.827247172054205,2.5584856586849174
1234.74146485358,111.0,2.8,173.6268579886408,2.0,1.465217668848701,2.7867231321652444,0.7952270029314872,0.5057984173726242,-2.025360527352638,1.947607890605566,-0.7697748437483458
1087.869407719711,111.0,2.8,175.25760438570768,2.0,0.9327399580101442,2.8855949283698505,0.8153486830425005,0.17556949291006885,-1.2817117586702,1.9381685823973955,-0.8369657781754096
1231.55651145488,111.0,2.8,412.14594837726094,2.0,0.5589187515295383,2.8004312083242917,3.777257829555825,-0.2480669636241367,-0.5186695756786486,-1.6856341549431464,1.525155781950761
1345.7241443005753,111.0,2.8,428.0876197424595,2.0,0.906890305416223,1.9156397539612582,3.9764548082229503,0.04350047446251899,-0.9904835677453803,-1.8343009772661272,2.3866043771474508
1242.9532311837272,111.0,2.8,160.05664061399173,2.0,1.544871462129888,2.742669359667821,0.6266555977196434,0.5688610181931136,-2.153382049042836,1.990264470591567,-0.9008849211400003
914.2198920237363,111.0,2.8,205.26497746155812,2.0,0.20058579384221903,1.4719845830573683,1.19208434649585,-0.13437266763284855,-0.2246932779958294,1.7126934425266287,-0.8585661022663471
1078.9746502812147,111.0,2.8,246.12626241597445,2.0,0.6366189532816889,2.849757226969187,1.701915818370724,-0.06153007254762713,-0.7940766356571362,1.1743189994609964,-0.40018228432700825
1364.9910984745973,111.0,2.8,288.13056192561595,2.0,1.4994314903151165,1.7102057830061017,2.2277646717837034,0.5455717844446993,-1.960541439699933,0.42547560492251424,0.7419044768257115
1420.803276635876,111.0,2.8,280.278730387034,2.0,1.7299692948004917,1.0459065890280914,2.129356638364557,0.7711453715719272,-2.2885284686300724,0.5766405524498013,0.8045000934762273
844.4360126616523,111.0,2.8,297.6718394587692,2.0,-0.3947426907198998,0.5954127420599591,2.346463891315964,-0.45689622342517755,0.7005252029431335,0.24297397087550052,-0.8534776004954726
1006.2426164449139,111.0,2.8,353.5799875490534,2.0,-0.028017545567364542,2.397925238660125,3.04547416153911,-0.5067178219360073,0.24218632155338005,-0.8306168319885131,-0.06431426104730475
1140.0745806717919,111.0,2.8,163.84720713132782,2.0,1.1636386027182484,2.9969121318245353,0.6714978739819362,0.3106021878940615,-1.614519894554712,1.9826195581950075,-0.8944455422113148
1032.6208437450675,111.0,2.8,331.5520274159211,2.0,0.14904870866946102,2.5938603225332284,2.767070915778491,-0.4029530067262125,-0.02844527678721069,-0.4183201949222233,-0.06007431074254766
892.2346548896345,111.0,2.8,176.93380507534076,2.0,0.22934347145091621,1.20589807567096,0.8361840725361274,-0.05833052950729956,-0.29443582148906267,1.9313262064343073,-0.9450989474272462
960.9462126487907,111.0,2.8,320.44515289248625,2.0,-0.06603415438948032,1.983923541006992,2.6291556393565134,-0.45210443290703,0.2591444929195061,-0.2038658883414113,-0.3856257777873929
1140.3524525142077,111.0,2.8,157.58914042859533,2.0,1.1854600671352356,2.9982786625139757,0.5946772219673542,0.3313847830536453,-1.6555298405723895,1.9960885340450842,-0.9430109815337557
1390.3118179156206,111.0,2.8,216.2084333625926,2.0,1.8597588115673809,1.416913761053128,1.3295582609692485,0.8592982246160297,-2.5380570594262837,1.5925653749155415,-0.12617229562350374
993.1075610616014,111.0,2.8,155.04781710402838,2.0,0.6719492172046332,2.2865566467582585,0.5635690842555835,0.09924891046781008,-0.9343143552142766,1.9986375996007308,-0.9785556848289398
812.2264008174837,111.0,2.8,220.7470067674222,2.0,-0.22133979106011462,0.1635698126324895,1.3845044706041194,-0.2214377672610102,0.38021486053435344,1.5376243972381485,-0.9805620851146262
1430.440106555996,111.0,2.8,277.0257731941374,2.0,1.776179033788387,0.9203708886267524,2.088580727832013,0.819772509418581,-2.359130095254313,0.6373983090238029,0.7882788031590866
1284.205178201515,111.0,2.8,372.2801459993434,2.0,0.8956873234183099,2.4717942125215613,3.279839171405565,0.022814483575403655,-1.0298718107991232,-1.147843436782422,1.4027669003524128
859.4561331209947,111.0,2.8,260.72242975759474,2.0,-0.20336213361895059,0.7921161550375138,1.8833154386042064,-0.332650480286288,0.39375518475342436,0.9291213885234753,-0.8540980255144097
890.2652364482327,111.0,2.8,263.089167340398,2.0,-0.1022416696549093,1.1825640117510414,1.9137274083803242,-0.32826068615380405,0.25425754315658283,0.889376054044683,-0.7720526112680628
943.6274443443657,111.0,2.8,183.78730337720665,2.0,0.3868196627305673,1.8022058305509825,0.9235612219598042,-0.04039628789207317,-0.5046580300853618,1.8906975903875847,-0.8903811192683642
1121.3700933641414,111.0,2.8,234.6931426516235,2.0,0.8316283596086036,2.9752110886873093,1.5582071163617357,0.05000610926906574,-1.076218169243511,1.3468184520283335,-0.3914462632228455
919.2593386114858,111.0,2.8,259.5889245769663,2.0,0.015338889986515914,1.5302756256934202,1.8706120550521144,-0.29762408731535644,0.0872207906346787,0.9525566818282678,-0.7076777616792977
1041.0483070829598,111.0,2.8,448.79342229919723,2.0,-0.25987466381706315,2.647850941612107,4.235912078112436,-0.7546853269218258,0.6632940320287514,-1.9569909917407806,0.60736675643648
836.2603275467955,111.0,2.8,403.8340052038936,2.0,-0.8242155988587162,0.4838997386240146,3.6728641447829546,-0.7896226730324317,1.4049421815761745,-1.5927035581493705,-0.7943192104375653
998.898433564222,111.0,2.8,356.3759961775176,2.0,-0.06314936050242861,2.335371473629877,3.077618317349099,-0.5216808806796877,0.295993524094879,-0.8781278535079357,-0.08320239054811407
878.3220161956534,111.0,2.8,341.15062469778854,2.0,-0.43603799047222624,1.031436992380686,2.888119337692707,-0.5784387080673107,0.8038060678418557,-0.6009862489378656,-0.665615968355792
1000.3091214635089,111.0,2.8,340.8331743731978,2.0,0.00024737694375221196,2.3495047996170926,2.8847104179225465,-0.4729169948050804,0.19114229545295885,-0.5956741828644856,-0.14809069298089372
1417.8769657702865,111.0,2.8,360.9486103066523,2.0,1.4166266246794708,1.0811948126958923,3.1374147207992844,0.5102385845172579,-1.7696561045291523,-0.957059633167212,1.9074278242109863
1109.0142210903446,111.0,2.8,330.8394301044109,2.0,0.4250328491263278,2.9514237030103003,2.760422133277175,-0.27344075663991096,-0.4134641174370658,-0.4056619867386173,0.2489808050297631
978.0651281783967,111.0,2.8,160.63710124033068,2.0,0.5953311246799379,2.1517742872317163,0.6326193803634105,0.06415845266361388,-0.8242043675146238,1.9893989227015705,-0.956746801581217
1066.2366974028164,111.0,2.8,341.9661119775951,2.0,0.22901027582918665,2.791242634301874,2.8995091640999755,-0.3824107442462456,-0.13240035679133927,-0.6180373783192689,0.13994914976361061
1046.7206628766598,111.0,2.8,368.3482582581855,2.0,0.06221987990743564,2.683603704457369,3.2295119164343,-0.4946939597437009,0.13179666779919913,-1.0832796384627361,0.20419247592190873
1167.759666449962,111.0,2.8,310.80039927299606,2.0,0.71072912057435,2.9879265284651675,2.5096990535832084,-0.08884556590984735,-0.834179925784257,-0.015957633870428027,0.31789297030600694
857.4105663745493,111.0,2.8,171.75884530811942,2.0,0.12056989794462891,0.7631646052093272,0.769904920666518,-0.05813803804480696,-0.15176754221520056,1.953981609454243,-0.9701284486561952
1208.8859005316501,111.0,2.8,339.1956632172817,2.0,0.7514440146557821,2.8957373832934645,2.865339336201689,-0.07961581835825864,-0.8617864973972429,-0.5663632072333503,0.7277183028366361
1278.9577889924315,111.0,2.8,153.13821151163577,2.0,1.70014454982945,2.510385010291351,0.5382462972114903,0.6921164776164707,-2.373820701864183,1.999648820553555,-0.965884570451797
1265.8673676165263,111.0,2.8,330.41207935831267,2.0,0.9859732091636191,2.604065157358803,2.755462416090867,0.09838216688419457,-1.2016433887700642,-0.39631258668610686,0.8761434880037163
1062.7850717919273,111.0,2.8,383.08180664318957,2.0,0.06503777423437387,2.7729259683553957,3.4120008820319634,-0.5191408484235335,0.14326113336318394,-1.3162325836044007,0.365228076372822
1404.385986877197,111.0,2.8,307.7478926404757,2.0,1.5647289116577612,1.2489335804746897,2.4724896702390633,0.6243508559702794,-2.035731595015287,0.04194706357423921,1.126558281666328
834.1491123924025,111.0,2.8,395.14378694126646,2.0,-0.7970264757441579,0.4581280217852996,3.565425225850659,-0.7627979699038187,1.3599187012161995,-1.483536718206331,-0.8133113718070619
1458.1123812663545,111.0,2.8,154.53748368692274,2.0,2.3330682248971066,0.5590657748801772,0.5580904481334149,1.311232258492419,-3.261979412961237,1.9990508272851202,-0.9343944999871967
1450.4933774800188,111.0,2.8,357.6909856016785,2.0,1.5463764599759964,0.6606852854972011,3.0961645045822337,0.6460796256835906,-1.95485563993042,-0.9016644347228,2.0154709415578456
1068.6337291670677,111.0,2.8,264.20035418750274,2.0,0.5316505433670623,2.8019904896874004,1.9277670795211306,-0.1350708613069864,-0.6306890486249014,0.8695998603316397,-0.3155517205857857
1202.662365330375,111.0,2.8,151.5871843368993,2.0,1.4303799951043707,2.915402989748871,0.519692601457206,0.49139148153076573,-2.0031598052614497,1.9998779905901791,-0.9858547871726863
1393.59845030401,111.0,2.8,352.68925312003864,2.0,1.3598904985080944,1.3790629401580639,3.032158450564765,0.4454767508710021,-1.7009508633207278,-0.8154217067457926,1.6852271995467387
1450.0541015185686,111.0,2.8,230.34087736505847,2.0,2.0193316457659267,0.6678510951667355,1.5067579049108684,1.0432313526334012,-2.7474600234699453,1.4082632424973183,0.16469226425865607
932.29464231732,111.0,2.8,318.42472679575013,2.0,-0.16080012481041656,1.67821474367872,2.6059303034519123,-0.47286621616087265,0.39073047814160705,-0.16467502402562922,-0.5022554148190213
1140.4402971370314,111.0,2.8,295.09593466374,2.0,0.6723027014286573,2.9963918394392675,2.3144843294888315,-0.09960202037304977,-0.7957897411237214,0.2914322511809198,0.10406848072453125
1229.392041787336,111.0,2.8,262.36854765130465,2.0,1.110937842449187,2.8100837885349828,1.9042170672521521,0.21241114555834859,-1.4435414267502455,0.9012326395806862,0.07844083372446808
962.43541458605,111.0,2.8,211.57852366651414,2.0,0.34968210213204404,1.9975362200259634,1.2720332614589238,-0.11271981344020102,-0.4264695960701195,1.6480480986320662,-0.7766212745569572
1132.1896764775493,111.0,2.8,454.275419230705,2.0,0.04655850082644657,2.9890693427857373,4.302991681903567,-0.6149684244238279,0.24134952948071486,-1.9762667302831478,1.2562477112559416
889.6085495727236,111.0,2.8,419.6063087645148,2.0,-0.6901586322702907,1.173441403833063,3.8694470198128883,-0.8166908360083742,1.237539801940996,-1.7592598684561989,-0.460990273111971
1396.806530199784,111.0,2.8,192.90804058072965,2.0,1.9705997828960768,1.3407274593631737,1.0363343727748433,0.9561474086006658,-2.7161247619978486,1.8252256071453432,-0.4271905387307385
1235.6623913186577,111.0,2.8,258.8347915959013,2.0,1.1486765330124682,2.7814572688137686,1.8608430852879552,0.2408094905209047,-1.500398201704552,0.961105256790382,0.059679811614173316
1067.6342895798748,111.0,2.8,335.9985817781833,2.0,0.2587168085549266,2.799199086250099,2.8237166641821587,-0.3627631698034753,-0.1757852127286129,-0.5055152333280796,0.1121659620558976
1233.6942955493544,111.0,2.8,228.39717773002266,2.0,1.2524012110028482,2.7900792653747657,1.4786671465940084,0.33032222238357695,-1.6772349217586673,1.4354519909818557,-0.24102010400307802
1033.4249597238495,111.0,2.8,261.58101659847176,2.0,0.41511412461078945,2.598133408634352,1.8943994806709583,-0.18265905253304845,-0.4699340662206633,0.9151697581853936,-0.41944923273154333
1315.371092435521,111.0,2.8,317.0103587892445,2.0,1.2148728405480202,2.2119663493304,2.5865465630244855,0.2914708721747014,-1.5344216092215466,-0.13738927279898808,0.9232314146708416
1364.1193820021342,111.0,2.8,409.02620774422144,2.0,1.0445267484491165,1.7180385104151537,3.7382876523758113,0.16435772775165886,-1.200340001911192,-1.6518880447377358,2.261578722083307
820.5630072707642,111.0,2.8,373.94156245607,2.0,-0.7641806393888403,0.27659857518882014,3.2987444018364984,-0.699062872797733,1.2979500884602595,-1.1741623594182566,-0.8971798857963118
865.9785851142074,111.0,2.8,271.52004112419695,2.0,-0.22094767281717892,0.8759193713487279,2.0183386789667632,-0.36715863320548947,0.42856732155005467,0.7371369348732124,-0.8211380380973987
877.9213652779052,111.0,2.8,370.66650529376494,2.0,-0.5497861894514644,1.0270857383684036,3.258752183311183,-0.6704164782747627,0.989506910294972,-1.1223375782508573,-0.6160440942786322
1103.0770364535904,111.0,2.8,223.75428040578595,2.0,0.806591206746459,2.933827676837896,1.4222588472271638,0.04995801399096144,-1.055280177940378,1.497407380446934,-0.4990158494477646
1319.2024617717452,111.0,2.8,311.0892003880931,2.0,1.2499374754454062,2.173934367370916,2.513195776161882,0.32295502963747613,-1.5892087113864857,-0.02055718593007635,0.8656426881128608
1150.6152703636153,111.0,2.8,365.6285175729522,2.0,0.4433164607115476,3.001791905553734,3.196294808376061,-0.29714402835037157,-0.40614958784988997,-1.0392493110991885,0.6865968584371676
830.7291370276781,111.0,2.8,385.8461655126174,2.0,-0.7765182785901082,0.4111361945758727,3.4464606131278748,-0.7348060535161197,1.3184520501059518,-1.3547708217019414,-0.8362975852106155
1058.733895539076,111.0,2.8,362.3242839077484,2.0,0.1268151106025824,2.75171051712831,3.157671112687064,-0.459844576975346,0.0334159086363676,-0.9818914386598644,0.2244527525433763
1133.5638100715407,111.0,2.8,416.5397235562617,2.0,0.19007214692375612,2.99254111300598,3.8324053947325383,-0.49343758063037785,-0.0016691031314278024,-1.731779047896159,0.9849497373651679
1210.8682957216681,111.0,2.8,455.02696956834274,2.0,0.3240154853806436,2.889140015501396,4.313472649103289,-0.43441739497791354,-0.14737353835802894,-1.9790031090682254,1.7976028650548916
1348.0022609083653,111.0,2.8,276.311575351378,2.0,1.482373149722828,1.8898461904797332,2.0797457218242625,0.5248859916424137,-1.9494258665072073,0.6492854322927918,0.5444812546164022
821.6963744133772,111.0,2.8,219.01904826357793,2.0,-0.18104889921234432,0.2917472663653298,1.3631672352299462,-0.2164852971238985,0.32266810075584207,1.5581151660087693,-0.9673990679287349
1222.0532079476147,111.0,2.8,220.8482825683851,2.0,1.2415940417519653,2.84522765338895,1.3860151751470708,0.32250542131708826,-1.6672228672588645,1.537258579772331,-0.3317980020986126
1347.854520826362,111.0,2.8,254.60553793095363,2.0,1.5636379272308443,1.8939302603946229,1.807846944050099,0.5923833931372929,-2.0870081124284523,1.0350175202267495,0.2793892475539848
973.4916009714315,111.0,2.8,314.1713780993734,2.0,0.0038271732914144088,2.1069310355833917,2.552229637226589,-0.42090551495305994,0.15760190899569765,-0.08167503103410674,-0.36568665800614736
1281.0868746863207,111.0,2.8,219.72086124162078,2.0,1.4558886487891542,2.4986390941824244,1.3704110113094619,0.4904364430940246,-1.969258588586296,1.5506374633243472,-0.25070717733965386
971.8766965506403,111.0,2.8,153.22646947161982,2.0,0.6036341887783305,2.092377972215174,0.5409968726894178,0.08067980935269618,-0.8405241588567544,1.9983029652314712,-0.9894018124546864
907.3740789068443,111.0,2.8,277.4328146768488,2.0,-0.09252757409123992,1.390201139160509,2.0919040532369046,-0.3620766708628224,0.25871199800113687,0.6298630480640177,-0.6936906128022833
1489.0789676481052,111.0,2.8,238.27672829256238,2.0,2.130328064001662,0.14717441843861198,1.6034706804262353,1.17878300706295,-2.8914639024567976,1.2957282191290393,0.35668746332491874
1277.0899428793816,111.0,2.8,294.7491802885251,2.0,1.159145139061982,2.525131182804353,2.3096523086728933,0.24284271787911058,-1.4821665371134929,0.298442555719793,0.541475551730007
1398.7210023188823,111.0,2.8,327.74894759575614,2.0,1.4691661311698752,1.3184651358821329,2.721556667152329,0.5433144741075164,-1.882940642157725,-0.3464898625990129,1.376908625265789
1171.5848629466532,111.0,2.8,253.79515423231535,2.0,0.9377133435387418,2.9863600698602775,1.797107327354541,0.09876634616785478,-1.2077861882658398,1.0489449568278302,-0.14020142910809605
1094.7228201523044,111.0,2.8,213.41308302114865,2.0,0.8127014167694967,2.909260217873908,1.2920334797515045,0.06701417915848906,-1.0787819258516091,1.6238009671384963,-0.5826379149461574
1177.4328062482305,111.0,2.8,256.8133611017966,2.0,0.9474203891086946,2.9780526236223643,1.8361138489152897,0.10158065415435884,-1.220355802263562,0.9974705143455853,-0.09996961791346456
829.9925607625231,111.0,2.8,229.1288363817451,2.0,-0.1889887255686091,0.402873515741772,1.4897499086154828,-0.24626300779088317,0.34572971832048444,1.425506884076074,-0.9485938086604697
1304.207348422548,111.0,2.8,234.55511890411208,2.0,1.4840824957372911,2.3113023474129317,1.5561210889997144,0.5127134648896062,-1.994037514076873,1.3472950557806886,-0.04773872009118187
823.2476914626848,111.0,2.8,157.48256158892772,2.0,0.05543519878814968,0.3118316274252337,0.5957297106650262,-0.020441722413101143,-0.07128589448850256,1.9945224834280715,-0.996352419084648
1096.3719187883964,111.0,2.8,159.09651780295124,2.0,1.0259500685825262,2.9146249733453353,0.6143895794268264,0.24272650369394627,-1.4222178644095005,1.992012733485892,-0.940724247492771
1079.318443613257,111.0,2.8,253.28395553818916,2.0,0.6090555022233974,2.8522733511133187,1.7904087442375605,-0.08287986148287514,-0.7517390868948634,1.056249355106119,-0.3568431119946533
910.5807227064637,111.0,2.8,244.60470516720463,2.0,0.03976986667556112,1.4292078032555302,1.6830384420012134,-0.2569827115466163,0.037170121894682225,1.1973252656092233,-0.7671636838319704
1380.988620399096,111.0,2.8,438.52949860314294,2.0,0.9932186364589776,1.5274447519833303,4.107656760208458,0.1308988353699931,-1.1007227716823933,-1.9060457513870057,2.7403694970355312
1378.873258884898,111.0,2.8,442.15852967501394,2.0,0.9725547643642146,1.5493109694915879,4.1512749491644785,0.11461274313127105,-1.0694655058891678,-1.9250807472735612,2.7741620545394263
1207.6304616088241,111.0,2.8,160.05110116703838,2.0,1.4187792386545415,2.9019600137318777,0.6252690336892253,0.4770216020284204,-1.9762842109688015,1.990769366357717,-0.9078733737683016
1195.1821544293934,111.0,2.8,181.52849355628592,2.0,1.2922876703106283,2.9401717688693845,0.8932990133355893,0.37985942936222844,-1.780078495582093,1.9051476160053198,-0.7217296107707973
1047.6725400707344,111.0,2.8,323.66126033936416,2.0,0.234187605192501,2.6882074996464267,2.670917304978747,-0.3543099475549407,-0.15482179802478196,-0.2675145028484828,-0.039700365780555275
1195.289217840061,111.0,2.8,444.462559990775,2.0,0.308414949859436,2.9384215918114935,4.182670018157345,-0.44193744885198794,-0.13620227156985093,-1.9382430292739623,1.5989903166564539
1391.1452807634168,111.0,2.8,325.96647401643565,2.0,1.451377683514357,1.4070128753598896,2.7006199598663527,0.5167496792668828,-1.857616789059387,-0.3121523335601619,1.3226441751627043
1043.116366688938,111.0,2.8,200.0805939410385,2.0,0.6808672665737543,2.663056669305273,1.1269499007186745,0.023983694102882737,-0.9032922911539122,1.7649015824968672,-0.7287173251898998
1142.7832783673794,111.0,2.8,201.0810250973732,2.0,1.0336151491375736,2.99602102106676,1.1388641659399112,0.20040522169803435,-1.3939837045824344,1.7536303994204683,-0.6095059675913446
1012.7999231244128,111.0,2.8,358.5647832793783,2.0,-0.02182456404032406,2.447180572624205,3.1063137659983693,-0.5136722463346338,0.23811851816526372,-0.9181942633524164,-0.010003249700105625
1298.2526282078047,111.0,2.8,260.9735648685035,2.0,1.3634482797515968,2.3587628247009125,1.8878872666112232,0.4147987565208975,-1.7967250098055123,0.9264664385597975,0.2339664982759119
1290.0566129487634,111.0,2.8,338.73782480857983,2.0,1.041784580497567,2.4273576996120036,2.856838332455789,0.14690303275863714,-1.2686705922839623,-0.556473330076109,1.0649642676006603
1346.0605419877093,111.0,2.8,161.9019702243833,2.0,1.9048056060035303,1.9116987131378933,0.6476747555093141,0.8768253086637317,-2.654682890790522,1.9852142573508549,-0.8559594895765313
904.7975101001213,111.0,2.8,263.7908027124537,2.0,-0.052662702293873924,1.3604136300686127,1.9209751347558501,-0.32206898552109986,0.18603492433141489,0.8769550046099082,-0.7316071340170738
977.6266222371731,111.0,2.8,227.73464321848155,2.0,0.3443329597326114,2.145163821117547,1.470641696539328,-0.1434265995021823,-0.4028600776542722,1.446570876085439,-0.6905192494386369
976.4885329185074,111.0,2.8,203.04866194582468,2.0,0.4320204094270614,2.1362636755082005,1.1619050654590724,-0.07084080519348453,-0.5495791480523965,1.7345780773951591,-0.7907467344294941
1405.8153059835722,111.0,2.8,273.7912634722378,2.0,1.69807632903569,1.2316131491574691,2.0473010194304493,0.7364582413430466,-2.2555753671012497,0.6971524665437578,0.6757588815924744
1147.8097800152395,111.0,2.8,191.51613281392156,2.0,1.0859388101143321,2.99985950761245,1.0195843653041399,0.240237472755359,-1.4796769458245596,1.835859374350397,-0.6771164684959396
924.7148061781231,111.0,2.8,304.72508350120404,2.0,-0.13704780782759554,1.5921169071305608,2.43571353997559,-0.43507256240785247,0.34392998413142506,0.10415837283442018,-0.5688933206021126
922.7139622525249,111.0,2.8,284.96286755813185,2.0,-0.06708613415497038,1.5691542832720071,2.1865979864779717,-0.3754198607686365,0.23152678264628176,0.4863593092235995,-0.6311079708658448
1412.6037533513108,111.0,2.8,320.74650541393146,2.0,1.5489230255248148,1.148438654395602,2.6337951876144405,0.6156150016685074,-1.9955559513971464,-0.21013746767880453,1.3359251406507864
955.4006095572807,111.0,2.8,389.3614303487507,2.0,-0.34253216754146454,1.9272564471811213,3.4905467745682146,-0.6747880757712366,0.7178704931085498,-1.405657993913781,-0.16940177544115204
1233.318462377617,111.0,2.8,245.06681888378918,2.0,1.1916275563063785,2.7924832536183697,1.6879835567140886,0.2783121380032751,-1.5725918954593465,1.1907706340065405,-0.08200293210827342
1156.1080696132942,111.0,2.8,427.315109050209,2.0,0.23270355276514015,2.99891668706155,3.9674004955404754,-0.4797713233941137,-0.046803812417282445,-1.825440598422782,1.2047623726940868
873.1661954904158,111.0,2.8,191.4842413330638,2.0,0.10450680816727792,0.9676915761428625,1.017777411273696,-0.11356864244609556,-0.10608312852710279,1.8346914310078217,-0.9316254998748947
1256.777644515057,111.0,2.8,203.06470618955413,2.0,1.4325337620155298,2.662432066988256,1.1625329800265853,0.4734423359186106,-1.9550597624608739,1.7353780936493488,-0.45742733534068525
858.2031130201094,111.0,2.8,342.49231988470075,2.0,-0.5126371920086253,0.7736371693921505,2.906739783908893,-0.5931326645826283,0.9127216493296878,-0.62705538813213,-0.7488068267551513
918.5722935083927,111.0,2.8,428.2465103857689,2.0,-0.6205079787241028,1.5217438580232348,3.9768848252948916,-0.8257681159469021,1.1455771318457788,-1.8348714811573,-0.2623625298271455
1065.839282683323,111.0,2.8,150.3145839427452,2.0,0.9500767721862027,2.7896231371936655,0.5065050391710803,0.2145755734426974,-1.3272838231061084,2.001928032770881,-0.9985166126978539
1477.2273634999733,111.0,2.8,326.072187583728,2.0,1.75852666122473,0.3062390722001054,2.6996710399562667,0.8540329117222276,-2.285780520752204,-0.31339500840700807,1.6620973053476964
1036.8161582168568,111.0,2.8,315.2223783049362,2.0,0.2262161336111377,2.6224621863405146,2.5653295009284687,-0.3453501044422908,-0.1518544169031122,-0.10373635099123465,-0.12582175768952106
959.1676410968303,111.0,2.8,464.1877410025695,2.0,-0.6087709621380156,1.9651692428794807,4.426857126652913,-0.9048583566794565,1.1660436118765243,-1.9975897778142866,0.11558289012216853
1193.6203181892097,111.0,2.8,440.2982662420438,2.0,0.3160289577787,2.9431109677846057,4.127758411020229,-0.43323065944357225,-0.15277547945642556,-1.914253830990004,1.551585720089561
1014.3517620501767,111.0,2.8,375.0513926473607,2.0,-0.07955229593480542,2.4619274526034194,3.3137451491987813,-0.5634134346242788,0.3339378721987482,-1.194494638997076,0.07672155770375409
819.7246788370763,111.0,2.8,343.7046436013758,2.0,-0.6559402145095322,0.26478890785385606,2.9220289451872437,-0.6047700022639765,1.1122287179535204,-0.6502021820630697,-0.914747394785578
859.2363193207206,111.0,2.8,223.92119637060125,2.0,-0.06618850501782368,0.7873165880902387,1.4237379288744911,-0.21973311659978423,0.16775553946042998,1.495630277445807,-0.9019866745498224
1021.532707638686,111.0,2.8,387.6709987377252,2.0,-0.10008485957358049,2.517040044618375,3.4711771973871373,-0.5926362030866833,0.37690839422286776,-1.3814009039422557,0.17650092049129784
1098.9786638988426,111.0,2.8,171.15074908739126,2.0,0.9883031539287813,2.921660573148931,0.7646366082497806,0.20681720350964392,-1.3634608398838342,1.9578151337830692,-0.8581833074604214
1300.1225423159062,111.0,2.8,191.91022893305998,2.0,1.6300302616154931,2.344064936493767,1.0230448334182571,0.6364092216163294,-2.23921225564029,1.8328997451327815,-0.5316207846746253
1104.353769160105,111.0,2.8,353.4320595980314,2.0,0.323634889115159,2.9382346971968376,3.0424194104636784,-0.3529274667660711,-0.24918279087664572,-0.8258567150501687,0.3827005308900864
1378.3583278005071,111.0,2.8,200.2779698061622,2.0,1.875042376495285,1.5571321773993054,1.1282877376168654,0.8673068625641109,-2.5781195251992512,1.7613033859595193,-0.3499052557121523
1250.5882076285868,111.0,2.8,217.2623430484984,2.0,1.3561148655596014,2.6986953369228743,1.3413064043469207,0.41123352239063016,-1.8330068082945021,1.5797030672271686,-0.32314506705214624
1475.1458995770795,111.0,2.8,401.560642458187,2.0,1.4668606770465245,0.3318515999278447,3.6448526457520534,0.6077354944229406,-1.803305646357984,-1.5664839608999939,2.7928017316014024
1264.4995434460632,111.0,2.8,328.83921290808763,2.0,0.9881760040089341,2.6133959119640977,2.7350189230057307,0.10064657440897126,-1.2046785966641504,-0.3686797963320407,0.8560314400642091
1423.6913963138056,111.0,2.8,166.39159699640916,2.0,2.167241307419867,1.008964848985203,0.7040930740198305,1.1387355295788275,-3.015740547410148,1.9719989460133729,-0.7712143278389628
1452.8352416654152,111.0,2.8,396.2236535226515,2.0,1.4088617542733401,0.6309336850569298,3.578606578383993,0.5364514390117557,-1.7251799795033596,-1.499370042183285,2.585536196616933
940.2908678174939,111.0,2.8,359.9986635371856,2.0,-0.28817179059009224,1.7652918782223206,3.12516058375222,-0.5957906863406786,0.6116502170694625,-0.9429484474881296,-0.3398906129988792
